,0
rent_amount,1.6119045583173968
electricity_amount,0.06875383350777853
is_new_tenant,0.0024608516446601447
elec_share,0.001262417855999165
prior_unpaid,0.0005743563457259792
prior_invoices,0.0004230169882801338
prior_unpaid_ratio,0.00011853982039888855
year,2.0877827684451233e-06
month_num,-3.646623489339529e-05
quarter,-7.840316010023773e-05
credit_days,-0.0011316439153123748
