tenant_id,segment,tenure_months,total_billed,avg_rent,unpaid_ratio,invoices,ltv_paid
4767b29c-fde2-16bf-4b29-9e8578a3b33f,0,6,105296.0,16150.0,0.0,6,105296.0
480c0561-a593-d531-177b-6c34c4d0dedc,0,3,33305.0,9978.333333333334,0.0,3,33305.0
4855a811-b83a-7e07-56f0-ae3a0026d582,0,4,50277.0,11292.25,0.0,4,50277.0
489c9b8c-183a-9712-86e4-708ba0da6f0e,0,4,42960.0,8791.75,0.0,4,42960.0
490c8f7b-67bb-4475-e52c-4e70037b854c,0,6,71442.0,10567.666666666666,0.0,6,71442.0
491b8136-32a1-37c5-5253-b53ff3991d86,0,12,184888.0,12205.285714285714,0.2857142857142857,14,133098.0
49355947-7605-ec5f-7d81-a6597f38d76b,1,40,613988.0,13625.0,0.075,40,565862.0
49cf43d8-a86e-89e5-c138-85e43fd070f0,1,25,233904.0,13949.133333333333,0.06666666666666667,15,215965.0
4a1c9a17-3318-f91d-2b54-98dbb7e27f25,0,2,18610.0,7932.5,0.0,2,18610.0
4b85d836-4912-f7a8-46ac-19256a4ed1d4,0,6,83228.0,11972.5,0.0,6,83228.0
4bdca5eb-f197-a87d-d26a-c63a9b3298a1,0,9,136377.0,11927.4,0.0,10,136377.0
4c32ff2a-996c-db27-9217-e13ddec4ccfd,0,6,95561.0,13954.166666666666,0.0,6,95561.0
4c4ad4c9-59bf-f152-d0ff-6502ec564cc9,1,28,420817.0,13267.857142857143,0.10714285714285714,28,373017.0
4ce63ad3-a546-4b52-5b68-0d5a6d3766d2,0,5,63566.0,11810.8,0.0,5,63566.0
4cf13b7d-67b4-87af-6795-b532998a9b0d,1,24,392829.0,14440.291666666666,0.0,24,392829.0
4d4ac955-333e-b31d-518e-68e57ed5a423,0,13,195332.0,17832.9,0.0,10,195332.0
4e39608a-6f55-4cc0-ac26-00c939421464,0,2,17218.0,3742.0,0.75,4,468.0
4e667438-6e87-7652-9c8f-5dff0ffa3cad,0,3,40878.0,11646.0,0.0,3,40878.0
4f1fd1d7-d774-fba8-8ed3-38e9a3bc0c3a,0,5,59625.0,10237.4,0.0,5,59625.0
4f75b0ca-7bed-c37c-cfd4-1e361a1bb6d4,1,28,219013.0,16570.666666666668,0.25,12,153748.0
4fa36c6d-dd24-c5f2-e7aa-11dd52a85410,0,8,94180.0,10830.5,0.0,8,94180.0
5001bf67-3639-035a-75c2-912e5c878962,0,2,15750.0,6650.0,0.0,2,15750.0
50259422-7cfb-0406-9801-42bc3a0d874f,0,5,62730.0,10815.4,0.0,5,62730.0
503f204a-1840-9c61-b0fc-0c3228f0d967,0,5,73879.0,13355.4,0.0,5,73879.0
50605d3e-e2a0-7772-8450-a4081281c9ef,0,2,21031.0,7019.5,0.0,2,21031.0
510cd475-6538-7d02-413c-1a0f553ba4e6,1,20,316012.0,14250.0,0.15,20,266567.0
5110bc8b-7229-5952-e9db-5feb33391303,1,24,507545.0,18429.4,0.08,25,479361.0
5115834b-41f7-ba99-845c-e46780a8c7da,0,2,24222.0,6387.0,0.3333333333333333,3,15750.0
51403227-2816-46f5-cdc7-feaa35b7c061,0,3,33740.0,7379.5,0.0,4,33740.0
515bcc7c-d963-93f1-5302-8325ce22b50d,0,6,78752.0,9710.57142857143,0.14285714285714285,7,74336.0
519879d1-1867-105c-ae64-2cab42188a79,0,2,30477.0,8489.0,0.3333333333333333,3,26160.0
51c3d3a9-bfa0-4a8e-a687-3ef46bc022cc,0,4,63898.0,14016.5,0.75,4,12566.0
521635f8-15aa-4ce1-ab2f-276095cbbe1a,0,4,44295.0,9666.75,0.75,4,5167.0
529e0745-63d4-3992-9d87-b5bd93dab266,0,5,81100.0,14403.0,0.0,5,81100.0
52bfd1fd-5813-000e-3603-19146a2ecd4e,1,18,266742.0,13090.722222222223,0.0,18,266742.0
52e65602-2418-fbcc-b439-fc42066eb1d6,0,2,28554.0,12411.0,0.5,2,11322.0
53161e7a-20e2-d590-c8cd-ca0a5b5ebb43,0,4,63392.0,14198.75,0.0,4,63392.0
53416e34-aaed-471f-937d-0fea74c444b8,0,2,33976.0,15500.0,0.5,2,15500.0
53c9ff97-f078-6148-923e-9d1a21b9bb60,0,7,92835.0,11820.285714285714,0.0,7,92835.0
542637a8-b881-e17c-bac6-c89960b9c0be,0,1,2718.0,468.0,1.0,1,0.0
546aae84-2600-f943-b571-67441bea409a,0,11,155343.0,12156.90909090909,0.0,11,155343.0
5502781f-5513-9949-e0f0-272df8bf60ee,0,3,34626.0,9484.0,0.0,3,34626.0
55061549-ef30-d416-5668-dd5177fe8537,0,4,54547.0,11780.75,0.0,4,54547.0
5527e05d-475b-45ed-a6f4-284340eed262,0,4,62225.0,14046.0,0.75,4,5684.0
5561614f-2a0b-cc7f-b7ec-ebd7a38c82c6,0,2,28117.0,11800.0,0.0,2,28117.0
55ca6f7c-112a-ec33-7c1c-987508bc9e41,1,17,284635.0,15190.117647058823,0.17647058823529413,17,231370.0
55e6e452-fae2-a5ac-3c12-21424bffbcac,0,9,97087.0,11440.714285714286,0.42857142857142855,7,57076.0
55e779dc-a32b-2acb-173b-7de67750927a,0,4,55246.0,9492.8,0.4,5,28920.0
5616a795-6876-d4ab-5f07-8e402a8160e9,0,1,2250.0,0.0,1.0,1,0.0
566e61b2-91f1-3ed8-21c0-09874cc4e1c0,0,7,144139.0,18300.0,0.0,7,144139.0
57478035-8e15-2e54-5cb6-2f22777ee909,0,2,39224.0,17927.0,0.0,2,39224.0
578a3282-8944-775f-9316-972781e18e43,0,3,51650.0,15925.333333333334,0.0,3,51650.0
57dbc7f1-ef9c-8f08-5ca3-148c520d5a2b,0,5,66195.0,11251.8,0.0,5,66195.0
582e981e-2ece-6283-2b74-7bf27c6e9d13,0,3,35707.0,10688.333333333334,0.0,3,35707.0
58701d28-2940-a07b-7518-1e1c33b29b55,1,18,269795.0,13462.833333333334,0.05555555555555555,18,263538.0
58a89a25-3c1a-7e78-6028-c325cc166631,0,3,33334.0,9149.666666666666,0.0,3,33334.0
5925134f-40a7-6834-930a-b8d6906bd2a4,0,5,83008.0,12298.833333333334,0.0,6,83008.0
5a1e4739-df51-1e97-95c7-31602fc06832,0,11,151856.0,12566.09090909091,0.0,11,151856.0
5a2fde5b-0c01-0558-afeb-6fa352e3bdfd,0,10,121526.0,10865.6,0.0,10,121526.0
5a4bd906-07d0-3c04-680d-6ee01f174660,1,27,397844.0,12829.74074074074,0.037037037037037035,27,389480.0
5a80d7c7-f736-71e2-8154-770f5bc72752,0,2,23634.0,9275.0,0.5,2,6300.0
5a97c1a1-f33d-ce97-6ee2-069836e0f76b,0,7,103726.0,13530.142857142857,0.0,7,103726.0
5b45a840-9d6c-242e-0e2f-2e2c972c2eec,1,13,343783.0,23061.071428571428,0.21428571428571427,14,261483.0
5b877322-cb93-1fa5-582e-70e68e8da09d,0,5,73887.0,12600.0,0.0,5,73887.0
5bc22736-48ba-1e67-b893-45609960e8b1,0,1,2250.0,0.0,1.0,1,0.0
5bd8ae9b-1819-e5c4-2504-df469edfcc55,0,3,40167.0,11116.333333333334,0.0,3,40167.0
5bfdb36e-3dfe-cc51-2b37-5094673895ff,0,7,87129.0,11203.0,0.0,7,87129.0
5c32363d-d034-c281-93e7-1ad6ad9e3d3f,0,3,47358.0,13500.0,0.0,3,47358.0
5c9e69c7-6528-6de9-79f4-aa4452386c89,0,5,60721.0,10530.0,0.0,5,60721.0
5d0395ee-8c95-ce87-f869-9d9b81271a8f,0,6,68680.0,10220.0,0.0,6,68680.0
5d08244b-3f0c-f87f-c74e-bb751caa431d,0,5,53833.0,8811.0,0.0,5,53833.0
5d4122d1-48a3-607c-cb72-e1956caece73,1,31,513855.0,14704.322580645161,0.0,31,513855.0
5d9f160c-84c3-60ba-d15a-813e4dcf1aa7,0,2,27123.0,12299.0,0.0,2,27123.0
5da1807e-9e71-dbce-ed22-53d6d2795850,0,2,18960.0,8267.0,0.0,2,18960.0
5e1193c6-eaf0-1424-7382-545bcbaa8d05,0,4,85524.0,18300.0,0.0,4,85524.0
5e6230b3-1a1f-21f4-c312-2a406e5e2503,0,1,2250.0,0.0,1.0,1,0.0
5e624b98-43a9-5e90-2d40-930d66aa9fe0,0,6,84321.0,12500.0,0.0,6,84321.0
5e6b35c4-2b97-ea86-e422-f03c332f74be,0,4,50308.0,10891.25,0.0,4,50308.0
5e901269-d116-cf62-7661-df859f5b02dc,0,13,211958.0,14538.461538461539,0.23076923076923078,13,157700.0
5f03c82f-1f66-e8cc-ef8c-7a8967e80f61,0,6,78795.0,11484.333333333334,0.0,6,78795.0
5f0f16ed-dd5a-936c-5dbc-f76aa297afd4,0,6,82140.0,11690.166666666666,0.0,6,82140.0
5fa2b264-379d-b6b2-9929-86237eb38f30,0,1,18871.0,18871.0,0.0,1,18871.0
5fb00f2d-8a0d-5260-0006-da9487a8268d,0,8,101108.0,11435.625,0.0,8,101108.0
5fb7dc72-3de7-40b1-17a4-11bb23d89ffb,0,1,13596.0,11346.0,0.0,1,13596.0
5fb8ae73-6c70-7eed-321e-dbbea89fc465,0,6,83667.0,12391.0,0.0,6,83667.0
5fb9159c-1228-3f59-ad1f-1177f3a9c9bd,0,6,82441.0,12452.333333333334,0.0,6,82441.0
5fee0a79-3970-704a-2332-f7c7598e86c1,1,21,318234.0,14205.761904761905,0.14285714285714285,21,271852.0
600cc763-14c9-1654-f163-e1a930d5f63d,0,4,61764.0,13654.0,0.0,4,61764.0
600de127-fe21-0be1-965b-3a54132e56da,0,5,66417.0,10403.2,0.0,5,66417.0
60164d2f-4db0-ba40-db9a-7f0847f7c40e,0,4,48918.0,10676.0,0.0,4,48918.0
60c74b02-d502-8692-0141-b1a796486a11,0,7,118305.0,14727.857142857143,0.14285714285714285,7,103547.0
60e2ef98-caa3-4a28-8c13-d9e6aa839b51,0,2,17043.0,6991.5,0.0,2,17043.0
61031b0a-ef18-26aa-64b7-d412d7b3d276,1,28,460668.0,14811.285714285714,0.10714285714285714,28,407523.0
6162731a-4a9c-e887-e586-1ea574985777,1,17,431135.0,20446.222222222223,0.05555555555555555,18,400185.0
616c273c-a62e-9167-fb58-9d009c849684,0,1,2718.0,468.0,1.0,1,0.0
617983c2-caec-9606-9cc4-d947ce911ac1,0,2,28090.0,12340.0,0.0,2,28090.0
618f174c-7c45-cb54-907b-cacc78483918,0,6,112669.0,17756.0,0.5,6,51179.0
61ba9d65-c5d2-97cc-0779-42a276357982,0,8,109455.0,12570.5,0.0,8,109455.0
61f80535-9bc2-b9b1-e66d-7a60fc42ddde,0,4,56379.0,12395.0,0.0,4,56379.0
621b7e15-9913-e7d4-4a3c-cb695db99c3c,0,7,98534.0,11578.0,0.0,7,98534.0
623531a9-cbf0-3887-51de-f6a7ce52c112,0,1,17750.0,15500.0,0.0,1,17750.0
6278bf1d-4c63-0c31-4fa1-7d452c7db010,0,10,109532.0,16133.333333333334,0.16666666666666666,6,90782.0
629517f3-fdb4-36cf-3727-4dc3c7735927,0,7,133422.0,17702.85714285714,0.0,7,133422.0
630c8120-bdbc-832c-24ca-aca9e6b49891,0,6,96225.0,14761.833333333334,0.5,6,44233.0
6339a6a8-e2b1-5f77-db99-1f7c2d1d1fd5,0,3,41947.0,12200.0,0.3333333333333333,3,36255.0
634f0dff-e041-6d9d-2689-4d33b6903f4f,0,3,31286.0,8363.333333333334,0.0,3,31286.0
6353c074-799c-5253-d673-577f581c8241,0,3,38037.0,11453.666666666666,0.0,3,38037.0
642a7fee-578b-5e34-ab94-e413d63cab33,0,2,29212.0,12283.5,0.5,2,14375.0
64522a2f-e322-156d-83e4-4bf354875642,0,14,184801.0,12063.714285714286,0.0,14,184801.0
6495c64a-347e-a2fb-4303-2b182f9760f4,0,3,34295.0,9900.0,0.0,3,34295.0
653f901f-7a5a-371a-28f4-83f99b031d66,0,5,65689.0,11644.6,0.0,5,65689.0
6542b72b-196a-4538-a690-2db7cc212936,1,13,219969.0,15346.153846153846,0.15384615384615385,13,181189.0
654e3ef6-911b-73eb-f126-8e10c6c771ab,0,2,26249.0,11999.5,0.0,2,26249.0
658ecc07-55bf-045e-6651-ef83f51cb80c,0,7,109617.0,13332.857142857143,0.0,7,109617.0
6620bab2-bd33-9de4-e7b0-0973b34aa64d,0,2,23409.0,9783.0,0.0,2,23409.0
66fbcb59-3d06-d8cc-b1d5-53f38a599207,1,19,270152.0,13394.736842105263,0.15789473684210525,19,224913.0
675d671b-b922-0d97-9c09-357c7a434808,0,11,195585.0,14336.083333333334,0.08333333333333333,12,171845.0
6770176e-5bc2-4e8a-aeaf-6a7249e266d6,0,2,23263.0,9656.0,0.5,2,13650.0
67807154-ef25-1968-49fd-cfe0fbdff7d4,0,9,127410.0,12619.111111111111,0.1111111111111111,9,116331.0
688246fa-51e4-45c3-175a-819fff63e96e,0,6,103876.0,15814.5,0.0,6,103876.0
688c1e87-509f-593b-edca-995f95bab660,0,5,93784.0,17000.0,0.0,5,93784.0
68d17cd9-4e55-2d10-2530-bfdb74057211,0,1,2250.0,0.0,1.0,1,0.0
6912f940-b40f-063a-99cc-154903028dfc,0,3,36798.0,7041.5,0.0,4,36798.0
69325d62-cbe6-f52d-842e-5299da24fbfc,0,6,110027.0,16149.666666666666,0.0,6,110027.0
696706c5-8895-a590-2abd-382e2668c391,0,4,48791.0,10632.75,0.0,4,48791.0
696a4512-7d08-4e23-a774-91ee1afc42d1,0,2,34116.0,15600.0,0.5,2,11700.0
698dc415-124e-9e2e-fe4b-5ecc04d61878,0,4,47887.0,10349.75,0.0,4,47887.0
69cdac2d-5b6b-b150-9404-e304648e9cd9,0,1,2250.0,0.0,1.0,1,0.0
69e2b5bf-d6ac-e96b-9557-8057f1373d98,0,14,132803.0,10898.90909090909,0.0,11,132803.0
6a27dbe8-a3ad-eec1-88f7-72d628418e27,0,8,94192.0,10895.0,0.0,8,94192.0
6a3afc7e-809a-8d2b-d9d4-ba5239f2ca99,0,1,2250.0,0.0,1.0,1,0.0
6ab14a0e-40b4-1e6b-a759-1f8531dd878a,0,1,2250.0,0.0,1.0,1,0.0
6abbb3fc-6494-f5ab-5af6-299b3ddb57ae,0,10,106118.0,13629.42857142857,0.14285714285714285,7,90368.0
6b09d039-cf8e-551f-8822-491aa1acd5b5,0,3,36445.0,10090.333333333334,0.0,3,36445.0
6b1b4605-9669-4c3b-6f7b-6a969ed41f8c,0,3,36220.0,10300.0,0.0,3,36220.0
6b375f30-5007-c0d9-cc9c-0e1b9351b491,0,5,64168.0,11370.0,0.0,5,64168.0
6b4a40d5-2eff-4bcc-9de7-8882d77546c0,0,2,27710.0,8005.333333333333,0.6666666666666666,3,9500.0
6bda2d75-ab17-0e53-b94f-c663a3609b6d,0,13,190888.0,13324.384615384615,0.0,13,190888.0
6c0320d8-817b-ea7e-4d60-48afb8d17cba,0,3,34838.0,9726.0,0.0,3,34838.0
6c765a9e-b1ea-4503-e5b7-24daca7c2614,0,4,83746.0,19464.5,0.0,4,83746.0
6c78f9e6-b789-715c-ae07-5efb33135406,0,2,27015.0,11724.5,0.0,2,27015.0
6c99dfb1-b264-def6-69ae-e4bfde80c152,0,1,21198.0,18300.0,0.0,1,21198.0
6ca6fa16-9fac-42b6-0359-fdf011761aeb,0,2,33406.0,13380.5,0.0,2,33406.0
6ce637bf-a5e4-da07-b2a7-e56253fe17bd,0,25,81092.0,8766.375,0.0,8,81092.0
6ce85c3e-5f40-4297-8c38-22ac7432420e,1,25,407944.0,14456.76,0.0,25,407944.0
6d60a9d5-34ce-4336-9c23-231057dffa71,0,2,29942.0,14208.5,0.5,2,12917.0
6dd50e39-9843-4442-cc09-3b49fbe97fb9,1,27,420650.0,14055.555555555555,0.1111111111111111,27,370505.0
6df42279-282f-e2ae-a821-304ef8c14cfe,1,18,357430.0,18267.88888888889,0.0,18,357430.0
6e68c959-3955-720c-2af7-0b2fa6f2cfe8,0,1,14250.0,12000.0,0.0,1,14250.0
6e70de8a-7b72-4a22-7398-844fbdb73884,0,3,35889.0,10446.333333333334,0.0,3,35889.0
6e78d4b6-a6fd-2857-0e43-fd3dd95ac5d5,0,14,186720.0,11761.92857142857,0.14285714285714285,14,169263.0
6e7c9f12-4ee2-b59f-9d83-86cac2cc52ae,0,7,39265.0,5266.666666666667,0.16666666666666666,6,37015.0
6e83fcb8-4992-041a-cc06-1dd780a369bd,1,16,224899.0,12902.1875,0.0,16,224899.0
6ea3368b-00ab-4626-a86f-7fcacb3e167e,0,2,28451.0,13433.5,0.5,2,11367.0
6ebbc5fb-6283-337b-eb0a-246593184d36,0,4,35716.0,7565.25,0.0,4,35716.0
6ed46439-2061-4e9a-22bf-09593c79f73c,0,2,28438.0,12340.0,0.0,2,28438.0
6edb3a2c-29f1-17db-4f91-9ab4b9cefcff,0,22,157781.0,13694.4,1.0,10,0.0
6f19846d-6fdd-fe63-60fa-9134b042e32e,0,1,25250.0,23000.0,0.0,1,25250.0
6f622055-47c5-9b2c-b332-2d5d01953e51,0,5,85088.0,13354.833333333334,0.3333333333333333,6,63613.0
704b2ffc-71fb-0cc0-ace8-74bcdfbe30b7,0,2,30228.0,13046.0,0.0,2,30228.0
706ec709-36e3-4de0-a55a-522efd0b3957,0,3,34651.0,9823.0,0.6666666666666666,3,3275.0
70739699-a260-006b-9007-7221efe1fe76,0,1,2250.0,0.0,1.0,1,0.0
7076f26b-5297-bb18-64d7-ba48dd2e64b2,0,3,33345.0,9200.0,0.0,3,33345.0
70945c9c-c8e9-8721-8ecf-dfdaf4a30fde,0,9,214190.0,22537.555555555555,0.0,9,214190.0
716b820e-fef7-dcf3-34be-914835261361,0,8,148429.0,17562.5,0.0,8,148429.0
719321da-14cc-c048-24a9-cc8d77783c52,1,14,195605.0,12821.42857142857,0.0,14,195605.0
7197747d-2eb4-4d33-7a0d-db6dec7ae3f6,0,4,42292.0,8457.25,0.0,4,42292.0
71a2b1e6-ae5d-01fe-6e96-34a5a7d646fa,0,6,75261.0,10500.0,0.16666666666666666,6,68438.0
71a9340d-9832-4609-a110-d9b5aaffc020,0,2,1291.0,483.5,0.5,2,967.0
71afee6b-f2ab-0218-c8a3-84b8ca8ed21f,0,3,39047.0,11537.666666666666,0.0,3,39047.0
71d0cea9-f852-7098-382e-1faeb96a5c43,0,2,18240.0,7875.0,0.0,2,18240.0
720a2f6c-96ce-3f42-8ec4-faec53d5a915,1,14,277687.0,18784.5,0.0,14,277687.0
72263e8d-e74c-b64e-af0c-e7f293e84d88,1,16,234939.0,12950.625,0.0,16,234939.0
723c7196-088f-8d67-4b5b-8ae0d1191ee2,0,4,51669.0,10967.75,0.0,4,51669.0
723e4719-99e5-42b4-8edb-c941d3ad5c93,0,2,17290.0,6750.0,0.0,2,17290.0
7282a267-9160-04c3-a636-0268501bdf4e,0,6,81133.0,12473.166666666666,0.0,6,81133.0
72ac33cc-b9b2-9cc4-47fd-d37096c8f30d,0,8,129040.0,15187.5,0.375,8,78442.0
72fb39cc-cecf-39cd-a55a-60d36a23f691,0,10,148707.0,12714.8,0.0,10,148707.0
733dd472-3b1e-dd43-76e5-082ddfe66c5b,0,13,209812.0,14923.076923076924,0.23076923076923078,13,158573.0
73715344-908a-b7fa-00cc-34358ffb16f0,0,7,114194.0,15000.0,0.42857142857142855,7,61835.0
739d70c1-409d-dba0-0566-781cf953032c,0,3,46388.0,13777.666666666666,0.0,3,46388.0
73af4715-f686-9041-f221-b819a410e674,0,2,31250.0,13420.0,0.0,2,31250.0
74425108-c069-c2a3-c3eb-b19cde49ac2a,0,6,72741.0,8713.42857142857,0.14285714285714285,7,67499.0
74c6b975-b0ab-c8b3-8acd-2cf53597a72b,1,28,414494.0,13626.75,0.0,28,414494.0
75090056-f130-0ab9-cfeb-6434cf4a11f8,0,2,20401.0,8940.5,0.0,2,20401.0
752aa71f-8b74-a2d8-0b6e-dd06a73bacf2,0,5,63121.0,11506.4,0.0,5,63121.0
76885280-8415-ddd3-8643-1ad02a61536e,0,1,19050.0,16800.0,0.0,1,19050.0
76a620a9-921f-b048-0a25-0636200165f2,0,1,2250.0,0.0,1.0,1,0.0
77135b7e-26be-57bb-f5a4-db9692d4200a,0,6,74315.0,10621.666666666666,0.0,6,74315.0
7759d3e9-fbe3-5386-b050-b4c7bbe1067f,0,6,70310.0,10106.833333333334,0.0,6,70310.0
77bef647-c1d3-a381-aa37-fc37c1e0d475,0,6,70163.67,10123.945,0.0,6,70163.67
77c9d770-e185-55dd-6d31-ec41e21560b8,0,3,35707.0,10688.333333333334,0.0,3,35707.0
77dd12b8-a20b-05c8-2372-79ba1b1624a9,1,26,415361.0,13990.384615384615,0.11538461538461539,26,364452.0
784b4f94-5ce8-8b6f-f109-d7279606a289,0,1,2250.0,0.0,1.0,1,0.0
78e008e5-2f71-784c-76a8-a0a232673851,0,5,52265.0,9105.4,0.0,5,52265.0
791c16c3-5afa-4081-a47c-53439979e5b3,0,4,39787.0,8262.5,0.75,4,1550.0
79942faa-d9c8-f124-aea4-e4fad7c15535,1,31,170833.81,11748.139230769231,0.07692307692307693,13,165532.0
79d4d3fe-73c5-a965-030f-c60220ee20cb,0,11,165126.0,12083.307692307691,0.38461538461538464,13,118140.0
79e31f6f-69dc-a40c-27d7-3f076878f83c,1,30,480963.0,14000.0,0.1,30,429235.0
79ec48b5-f6a4-f3d3-8cdc-3c18458f897c,0,3,45981.0,13433.333333333334,0.0,3,45981.0
7a041c76-24a2-f143-9974-18f1fe8e3a0c,0,3,41464.0,11333.666666666666,0.0,3,41464.0
7a946cb2-0ac5-1884-bc60-3dd95933b35b,0,2,41513.0,18500.0,0.0,2,41513.0
7aeb3b16-98e4-aafb-ad39-91e8834463ce,0,12,163482.0,12235.25,0.0,12,163482.0
7b3816fb-e731-23ef-ce25-57790ff57a7e,0,6,91340.0,13209.666666666666,0.0,6,91340.0
7b5542ef-2ad2-f5ca-fded-c1fc893bbfe7,0,2,15788.0,6479.0,0.0,2,15788.0
7b9b68d4-9d12-5e87-3823-d61bd7af09e6,0,2,28116.0,11800.0,0.0,2,28116.0
7bc24b46-8e86-3f4f-807b-7636f066ea21,0,5,61508.0,10662.8,0.0,5,61508.0
7be75b79-f4d2-a3ec-18cf-fb08513feeb7,0,7,90480.0,11371.42857142857,0.0,7,90480.0
7c09e849-092a-06e7-3628-565a641d9d87,0,6,77031.0,11209.0,0.0,6,77031.0
7c642b80-7d09-1c7a-601f-7af53d4fe9fa,0,2,22431.0,9530.5,0.0,2,22431.0
7d26a731-5027-abff-a77e-ce35303b21f6,0,5,83674.0,14654.8,0.0,5,83674.0
7d766bea-0596-a1f0-2bcc-3918799770c1,0,3,35505.0,10121.0,0.0,3,35505.0
7dadd1ae-944c-9af1-5289-cc4cc171a4dd,0,4,45282.0,9860.0,0.0,4,45282.0
7e2a1e58-e10a-4352-ca15-59fd22f2c07e,0,5,68772.0,12035.0,0.4,5,42223.0
7e34d667-038a-d9ba-a991-c75dc71723b1,0,1,17750.0,15500.0,0.0,1,17750.0
7fc83db5-3912-b8f1-9ba6-d797d9d1ae44,0,1,12393.0,10143.0,0.0,1,12393.0
7febe483-ed64-6c53-4d6b-21d2a35f8861,0,3,29895.0,8751.333333333334,0.3333333333333333,3,19875.0
808d9a2f-fe45-ff33-05d5-14fa8d3cb0f7,0,2,16718.0,7200.0,0.0,2,16718.0
80f5f1ce-7a41-4bcd-d79e-1c6780b6ef1d,0,7,89099.0,11494.285714285714,0.0,7,89099.0
8123af5e-305b-80f8-20db-4d54b7f628c7,0,10,154174.0,13704.8,0.3,10,102916.0
817885b1-e8ef-a791-bec7-aa90f3239fb2,0,1,16750.0,14500.0,0.0,1,16750.0
819ef17c-3cb6-3609-1b81-c1614886e82f,0,4,48942.0,10399.5,0.0,4,48942.0
81f2f896-343e-d20b-9964-56fe1a515cc4,1,30,626640.0,18850.0,0.0,30,626640.0
8208282e-43b7-930c-251f-223cdeecd947,0,13,186317.0,12862.76923076923,0.07692307692307693,13,182375.0
8249c165-f773-1f97-c726-784683d0effd,0,3,40673.0,10775.0,0.0,3,40673.0
82be44de-b1d6-4e48-e6bb-33ec98b83c7d,0,7,108812.0,15071.42857142857,0.42857142857142855,7,60496.0
82ce206e-2925-18f5-f18c-d80631a9964e,0,10,184899.0,16751.5,0.0,10,184899.0
82f8513a-db1e-fc1b-356a-e18639ab2a84,0,1,2250.0,0.0,0.0,1,2250.0
830c9580-658d-2fe6-9ce7-c95b69d6b654,0,4,54429.0,11547.5,0.25,4,40912.0
8312adc3-ca9c-bf87-0e30-9144f4319bdd,0,5,87429.0,15764.8,0.0,5,87429.0
8334eb99-0bc0-3c80-9ff8-83bea3d7b5ef,0,28,111821.0,11205.333333333334,0.3333333333333333,9,64943.0
833d6041-d882-c040-1f1d-fc45e7c0749d,0,2,28800.0,12600.0,0.0,2,28800.0
83af11b3-a274-7404-3265-ec658f74f8cf,0,28,139057.0,12350.0,0.3,10,89634.0
83e77e09-8761-048c-2985-307a257388f8,0,7,111645.0,14682.0,0.0,7,111645.0
83f51f9d-9d36-eda9-e7fb-5b1badbbd5d9,0,12,182990.0,14344.083333333334,0.25,12,134876.0
83fae6f1-bcd8-ae1d-3a10-eb20cd93b4bd,0,7,93808.0,11936.0,0.0,7,93808.0
8490df60-3137-5590-8517-f882a6cff021,0,5,77460.0,13243.2,0.0,5,77460.0
84c2199c-67b0-4d65-bf33-31f2a6ad244f,0,2,17000.0,4500.666666666667,0.6666666666666666,3,12567.0
8506a1fc-82d3-6a5c-c7c5-64702dd9ce92,0,3,42988.0,12566.666666666666,0.0,3,42988.0
854c86e3-8b7f-0ca8-f4ac-c6a073699611,1,22,472848.0,19340.909090909092,0.13636363636363635,22,406547.0
8550917f-04eb-f961-9e92-97c10f626201,0,2,18341.0,7109.5,0.0,2,18341.0
8557d3c7-d0ae-184b-d1e6-7e22e375cf32,0,4,42962.0,9007.0,0.0,4,42962.0
855f3f6a-72ae-46f4-4cc2-a9a0d5df5b70,1,34,526168.0,13736.470588235294,0.08823529411764706,34,475903.0
86cd2239-fa55-0389-437e-e8fd505dc931,1,19,507879.0,24683.315789473683,0.15789473684210525,19,423621.0
870773df-d2cd-018c-27cb-f18f53ad3f5e,0,3,31506.0,8850.0,0.0,3,31506.0
8709ca2e-a8a6-48a4-b8ce-e813c4796ab9,0,3,46307.0,7164.0,0.8333333333333334,6,6968.0
871465d8-763d-f593-3677-399c50f5ed41,0,3,45355.0,12500.0,0.0,3,45355.0
876bcc88-d210-8a14-5197-f2062208f7a3,1,31,378497.0,12096.357142857143,0.03571428571428571,28,361207.0
87a1e515-e2e0-110f-05d1-04f5a83c066a,0,6,96225.0,14761.833333333334,0.5,6,44233.0
87f78dfc-893b-67c1-a993-7f0f3f8826d0,0,8,100519.0,11145.625,0.0,8,100519.0
890b32d9-f754-8150-5a18-8a21fcdf3828,1,14,320534.0,19920.933333333334,0.2,15,240795.0
890d247c-e472-92eb-0db7-ca3bc375622c,1,14,203473.0,13732.142857142857,0.0,14,203473.0
8971261e-a813-477f-94c0-0a9661dc4c34,0,3,36808.0,11333.333333333334,0.6666666666666666,3,3000.0
8980f6d7-b1df-5646-4593-8af805c8f8cf,0,5,76883.0,14096.6,0.0,5,76883.0
8996897f-e383-4fca-87f9-654e1b14b3c2,0,3,37330.0,11833.333333333334,0.6666666666666666,3,4500.0
89d188b4-94a9-2f97-e068-155ed8ec3f5e,1,31,135994.0,12644.0,0.3,10,91024.0
89eff045-6e52-ec28-fed5-afecb6aac5a0,0,6,76896.0,11163.666666666666,0.0,6,76896.0
8a171f42-da8a-3943-6d3d-ebb007e65f3c,0,1,2250.0,0.0,1.0,1,0.0
8aacbc78-5e56-b3c0-f8bc-fcb5490b94f3,1,40,526040.0,13099.026315789473,0.07894736842105263,38,475505.0
